Folder ID,Full Folder Path,Folder Depth,Folder Name,Files Written
16Grj18PHiJa0WC8gMSAPNNR00kk0gXbB,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / oasis_accuracy_audit-20260107-01,5,oasis_accuracy_audit-20260107-01,0
1iBEbbEmZqviqaOHIYXmVkvv1_i-Jg2Mh,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / missed_visit_audit-20260107-01,5,missed_visit_audit-20260107-01,0
1t58WqRC_FMO02x4ZNcz9ofvt1TPK0BSF,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / medication_management_audit-20260107-01,5,medication_management_audit-20260107-01,0
1u5Cz_Ni2JmyAfih-wtn90jULE3rlscx3,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / medical_necessity_audit-20260107-01,5,medical_necessity_audit-20260107-01,0
1u1EPkc_4g6gGeP_3scQsz9a07nPO2is5,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / license_exclusion_audit-20260107-01,5,license_exclusion_audit-20260107-01,0
1Tlw0LD2QpRYakHMYYOnqN9eUxnAGiPeS,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / infection_control_audit-20260107-01,5,infection_control_audit-20260107-01,0
1MMTmhWaFz9TtXW0iI4AIxyEa44cq_1A2,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / clinical_record_completeness_audit-20260107-01,5,clinical_record_completeness_audit-20260107-01,0
1MgAOBba7D1g7PatDMBzGhWsvRznQn6Kj,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / care_coordination_audit-20260107-01,5,care_coordination_audit-20260107-01,0
1Ypy8DgATZhWW-CHbfMLfveNn1F1rQ1fj,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / authorization_audit-20260107-01,5,authorization_audit-20260107-01,0
1d8XlvumJBkhTMuBWSwvT4EP8tH_LcrUs,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / incident_report-20260101-01,5,incident_report-20260101-01,0
1ubdQxcltpGNhhy7RIxCERyIAphe5fL3C,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / January / complaint_investigation-20260101-01,5,complaint_investigation-20260101-01,0
1ZZ3wtJKpO9N86czDHIPHFwgqt7YRmNxT,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / perfect-control-mock-001,5,perfect-control-mock-001,0
1Lbk-Q04H4IdtRdmYpmjWjt-UN3F5UrSa,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / hhcahps_filing-20260331-01,5,hhcahps_filing-20260331-01,0
15bA8FJa-ONmgAm6zI6vSwO_mTFRt_fZP,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / infection_control_review_quarterly-20260325-01,5,infection_control_review_quarterly-20260325-01,0
1VXp6zuA7HsEzsk2Dh5eY3FEzpuG5Q26I,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / incident_response_audit-20260323-01,5,incident_response_audit-20260323-01,0
1HEDvWrYglSy44oyN6hO4326CyJcpomNV,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / documentation_alignment_audit-20260323-01,5,documentation_alignment_audit-20260323-01,0
1t4S2PBMWW2IjJb-319yNNxBKPL1r-arE,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / ep_exercise-20260318-01,5,ep_exercise-20260318-01,0
1N53wrRUT0l9mtr-kRx_t0pQ8zjOpo1Wd,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / staff_file_audit-20260316-01,5,staff_file_audit-20260316-01,0
13H83aXhERqfywrwIB-KeCEcE6VpsF9zn,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / post_bill_audit-20260316-01,5,post_bill_audit-20260316-01,0
1tHIuyJvM7YcKXcnJD43RjgEPjWg1vTC0,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / internal_compliance_audit-20260316-01,5,internal_compliance_audit-20260316-01,0
1zxxgIXO7V4tIpVE0cbGNnzcCQQRFwin_,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / hha_aide_observation-20260311-01,5,hha_aide_observation-20260311-01,0
1Rxo7zsseTbGNDQIUcVdl7G80HRohxYi0,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / visit_documentation_audit-20260309-01,5,visit_documentation_audit-20260309-01,0
1tFv-ipGUXvdbB2B7podiqrrRW80krg0w,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / pre_bill_audit-20260309-01,5,pre_bill_audit-20260309-01,0
1zFAKlM_GE4ueX9Ve1q-BqARdMeN14XNL,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / plan_of_care_audit-20260309-01,5,plan_of_care_audit-20260309-01,0
16QOAF4X-3agCGGXTNMx_BI4DnpV1k_RF,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / orders_alignment_audit-20260309-01,5,orders_alignment_audit-20260309-01,0
1CgOrFrDwAT8SL7BM79oOE914vP615UX-,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / oasis_accuracy_audit-20260309-01,5,oasis_accuracy_audit-20260309-01,0
1Di5h7QlKkl_Dj8hsQOiDyk_PCRxqF1RA,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / missed_visit_audit-20260309-01,5,missed_visit_audit-20260309-01,0
178cQvDnqgPvINeIdXsBkveMs9c2EM6qC,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / medication_management_audit-20260309-01,5,medication_management_audit-20260309-01,0
16Owfjl2iZNn8Prpg8Lil2VAp_neCSbK1,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / medical_necessity_audit-20260309-01,5,medical_necessity_audit-20260309-01,0
1bhdO3lN0BQWpRCFM2mSINvizoo3PUyqV,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / license_exclusion_audit-20260309-01,5,license_exclusion_audit-20260309-01,0
1gevGL1Ih3krI207Q3OkbZSfpUBqC8zpH,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / infection_control_audit-20260309-01,5,infection_control_audit-20260309-01,0
1C-MoW3fqRIdozd_gEKkd4M-wSfXRkliE,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / clinical_record_completeness_audit-20260309-01,5,clinical_record_completeness_audit-20260309-01,0
1n77HGijv2Jmb7Z_YedOIgUATujhmWdle,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / care_coordination_audit-20260309-01,5,care_coordination_audit-20260309-01,0
1NDQ3i4FLnn-95iE_QoOZrLFBOkxsouUe,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / authorization_audit-20260309-01,5,authorization_audit-20260309-01,0
140NamTmlpCqQXOGIj3VzEH4Cxh_T4fkd,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 1 / March / disciplinary-mock-001,5,disciplinary-mock-001,0
1rx_9e45w0KbxnjCdPsIxLMlGCUsK39BH,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / June,5,June,0
12OW2bKrvA7e1LLfdV26vOVhsvwZbO-w_,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / June,5,June,0
1ih83rvATB0bQ6T4Hp2bry-xMSlf1JPn0,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / June,5,June,0
1UncyNB8EjnzsccIXsSAt0zMqhjQp6jnR,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / May,5,May,0
1WaMujFUtPtyVmV0yUc5GQ3DcFZX-F-Qi,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / May,5,May,0
12yEoL_16lFx0f90HiVrXwTB0e65EquPw,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / May,5,May,0
1pCwxUhCB5KOYX5fIUSJHP1Ay001VqQ7g,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / April,5,April,0
1dWLdlCu_b3vpedEc0JvTSn8yVwUj3z43,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / April,5,April,0
1dd77T2KB67FsIKfBoicmuJB0V5xwQuSD,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / April,5,April,0
1AtEsPTA9r5FU_h7KyYrWm0_mpIToILDF,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / April,5,April,0
1KecA00BPVM0XFgxRkHYLRxzAflLbLCW7,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / April,5,April,0
10bIWZqwI4x5UZcQmRtwK8ROJQDLMC5Es,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / March,5,March,0
1PebAazD2NB3mzEgRA5X8S-SlZ7QRQq0i,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / March,5,March,0
1jcAUvdjtJJ97l78cAEw8MssYcHHOSS80,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / March,5,March,0
1NAFYl1DWPV7J1h9DL2KgMt0SgoDtCivQ,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / March,5,March,0
1MoMCvDtqjHjZ637DOjuTdnnmyV0dF4G-,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / February,5,February,0
1E_CNY5wUMIXBmNwkIpGvgVp3r_Zt2ti9,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / February,5,February,0
1cr5EYEvA2SI_weCk0kFuR9hd21wFEl1F,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / February,5,February,0
124VcL0_BPT4c1tbBBwq_ih8bQ01PU4nY,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / February,5,February,0
1Z6YmYKQsNSBeSlPybfMw3lIsfOqzo_w0,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / February,5,February,0
1AcRaa_mOQKA-HN6WeuPc9MdF8vD1NZPl,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / Mock 5 H1 / Brad Training Mock Test / January,5,January,0
1XdzUxoQ-3zpUotiYOy6jhDg2bePtYPBd,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / policy_review_annual-20260624-01 / policy_review_annual-20260624-01-01 / EN-FM-008,5,EN-FM-008,0
1jA7Mdb3Z2rK1pz22G4ZSytwmAR8AEq18,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-feed / gb-summary-package,5,gb-summary-package,0
1AP98mPSoxr5FnSPlSYibdTpZPhY7VsLK,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-minutes / QA-FM-001,5,QA-FM-001,0
1isD385NbY846UNPkjKoZkI58zUwnkxOY,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-minutes / qapi-meeting-minutes,5,qapi-meeting-minutes,0
14Gd7Xw2f91DaFAda62ODwKNQgHm64MFM,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-data / active-pip-status,5,active-pip-status,0
1sURYXL_qwyBowp3M1T9wgbg1GqjeA5Yo,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-data / qapi-metrics-report,5,qapi-metrics-report,0
1iHG45D8cU0LxxHFPc9zo2JPEr8_hDS-h,Drive / 2026 Brad Training / BRAD_MOCK_TEST_ALPHA / qapi_meeting-20260609-10 / qapi-packet / qapi-agenda,5,qapi-agenda,0
